
;NB_triplets
Nb triplets;48751

;NB_o
Nb "o";22185

;NB_s
Nb "s";14637

;NB_p
nb "p";6

;ID;NAME;NB
Distribution of linked "o";"19930105";1
Distribution of linked "o";"18600427";1
Distribution of linked "o";"18870824";1
Distribution of linked "o";"18840308";1
Distribution of linked "o";"19741102";1
Distribution of linked "o";"19150204";1
Distribution of linked "o";"19910426";1
Distribution of linked "o";"19270507";1
Distribution of linked "o";"19270527";1
Distribution of linked "o";"19840616";1
Distribution of linked "o";"18900211";1
Distribution of linked "o";"Q110402";1
Distribution of linked "o";"18870429";1
Distribution of linked "o";"19700922";1
Distribution of linked "o";"19831209";1
Distribution of linked "o";"18580924";1
Distribution of linked "o";"19270812";1
Distribution of linked "o";"18751024";1
Distribution of linked "o";"19430427";1
Distribution of linked "o";"19830117";1
Distribution of linked "o";"Q2514942";1
Distribution of linked "o";"18980224";1
Distribution of linked "o";"19730523";1
Distribution of linked "o";"19110425";1
Distribution of linked "o";"19901028";1
Distribution of linked "o";"18100702";1
Distribution of linked "o";"18860919";1
Distribution of linked "o";"19550908";1
Distribution of linked "o";"19341205";1
Distribution of linked "o";"18960214";1
Distribution of linked "o";"19670930";1
Distribution of linked "o";"19371015";1
Distribution of linked "o";"18600128";1
Distribution of linked "o";"19340121";1
Distribution of linked "o";"20140125";1
Distribution of linked "o";"19680708";1
Distribution of linked "o";"18801107";1
Distribution of linked "o";"19540429";1
Distribution of linked "o";"19550225";1
Distribution of linked "o";"17720101";1
Distribution of linked "o";"18471101";1
Distribution of linked "o";"20101107";1
Distribution of linked "o";"18620314";1
Distribution of linked "o";"19400923";1
Distribution of linked "o";"18620427";1
Distribution of linked "o";"19300715";1
Distribution of linked "o";"18561220";1
Distribution of linked "o";"19230922";1
Distribution of linked "o";"17740429";1
Distribution of linked "o";"18560204";1
Distribution of linked "o";"19170409";1
Distribution of linked "o";"20000913";1
Distribution of linked "o";"20050603";1
Distribution of linked "o";"Q206343";1
Distribution of linked "o";"19880315";1
Distribution of linked "o";"19381020";1
Distribution of linked "o";"20091223";1
Distribution of linked "o";"18920527";1
Distribution of linked "o";"18320512";1
Distribution of linked "o";"19041229";1
Distribution of linked "o";"19200325";1
Distribution of linked "o";"Q78505";1
Distribution of linked "o";"18970221";1
Distribution of linked "o";"19791012";1
Distribution of linked "o";"19570330";1
Distribution of linked "o";"19350422";1
Distribution of linked "o";"17461215";1
Distribution of linked "o";"18120404";1
Distribution of linked "o";"19720827";1
Distribution of linked "o";"19160407";1
Distribution of linked "o";"18960611";1
Distribution of linked "o";"19700412";1
Distribution of linked "o";"19370202";1
Distribution of linked "o";"18840127";1
Distribution of linked "o";"19760910";1
Distribution of linked "o";"19260808";1
Distribution of linked "o";"19550420";1
Distribution of linked "o";"17740419";1
Distribution of linked "o";"18451219";1
Distribution of linked "o";"19471207";1
Distribution of linked "o";"18270502";1
Distribution of linked "o";"18940207";1
Distribution of linked "o";"Q1851014";1
Distribution of linked "o";"19360707";1
Distribution of linked "o";"19090114";1
Distribution of linked "o";"19780729";1
Distribution of linked "o";"19471002";1
Distribution of linked "o";"18470114";1
Distribution of linked "o";"19230113";1
Distribution of linked "o";"18650120";1
Distribution of linked "o";"19350828";1
Distribution of linked "o";"20030621";1
Distribution of linked "o";"18320326";1
Distribution of linked "o";"19220904";1
Distribution of linked "o";"19990905";1
Distribution of linked "o";"18181018";1
Distribution of linked "o";"19001203";1
Distribution of linked "o";"19001102";1
Distribution of linked "o";"19420626";1
Distribution of linked "o";"19470210";1
Distribution of linked "o";"19960218";1
Distribution of linked "o";"19070814";1
Distribution of linked "o";"19911121";1
Distribution of linked "o";"17071112";1
Distribution of linked "o";"17740611";1
Distribution of linked "o";"19180521";1
Distribution of linked "o";"19750820";1
Distribution of linked "o";"18910811";1
Distribution of linked "o";"19440311";1
Distribution of linked "o";"19070714";1
Distribution of linked "o";"19860121";1
Distribution of linked "o";"19491127";1
Distribution of linked "o";"18830601";1
Distribution of linked "o";"16530107";1
Distribution of linked "o";"19100702";1
Distribution of linked "o";"18430624";1
Distribution of linked "o";"19181120";1
Distribution of linked "o";"19511224";1
Distribution of linked "o";"18631013";1
Distribution of linked "o";"18450119";1
Distribution of linked "o";"18940729";1
Distribution of linked "o";"19360114";1
Distribution of linked "o";"20111103";1
Distribution of linked "o";"19560402";1
Distribution of linked "o";"19740130";1
Distribution of linked "o";"19750218";1
Distribution of linked "o";"18840418";1
Distribution of linked "o";"19791207";1
Distribution of linked "o";"19100919";1
Distribution of linked "o";"20120113";1
Distribution of linked "o";"20120114";1
Distribution of linked "o";"19080329";1
Distribution of linked "o";"18291003";1
Distribution of linked "o";"19091022";1
Distribution of linked "o";"16291216";1
Distribution of linked "o";"17010824";1
Distribution of linked "o";"Q16222132";1
Distribution of linked "o";"19430613";1
Distribution of linked "o";"18860815";1
Distribution of linked "o";"19601004";1
Distribution of linked "o";"19540505";1
Distribution of linked "o";"19460519";1
Distribution of linked "o";"18490111";1
Distribution of linked "o";"18631209";1
Distribution of linked "o";"19510205";1
Distribution of linked "o";"18990704";1
Distribution of linked "o";"19800703";1
Distribution of linked "o";"19961117";1
Distribution of linked "o";"18970411";1
Distribution of linked "o";"19620630";1
Distribution of linked "o";"19240515";1
Distribution of linked "o";"19171113";1
Distribution of linked "o";"20080507";1
Distribution of linked "o";"18890914";1
Distribution of linked "o";"19250128";1
Distribution of linked "o";"19340605";1
Distribution of linked "o";"20070127";1
Distribution of linked "o";"18671117";1
Distribution of linked "o";"19700607";1
Distribution of linked "o";"19240422";1
Distribution of linked "o";"19240412";1
Distribution of linked "o";"20030905";1
Distribution of linked "o";"19300517";1
Distribution of linked "o";"18920922";1
Distribution of linked "o";"18460128";1
Distribution of linked "o";"19400213";1
Distribution of linked "o";"19511117";1
Distribution of linked "o";"17910224";1
Distribution of linked "o";"19831027";1
Distribution of linked "o";"19270629";1
Distribution of linked "o";"18680513";1
Distribution of linked "o";"18680518";1
Distribution of linked "o";"19370121";1
Distribution of linked "o";"19061010";1
Distribution of linked "o";"19840102";1
Distribution of linked "o";"18771218";1
Distribution of linked "o";"19131024";1
Distribution of linked "o";"20100805";1
Distribution of linked "o";"19430701";1
Distribution of linked "o";"18870207";1
Distribution of linked "o";"19641121";1
Distribution of linked "o";"18321104";1
Distribution of linked "o";"19000223";1
Distribution of linked "o";"18990519";1
Distribution of linked "o";"18430330";1
Distribution of linked "o";"19260602";1
Distribution of linked "o";"19530806";1
Distribution of linked "o";"18550323";1
Distribution of linked "o";"19271011";1
Distribution of linked "o";"19310315";1
Distribution of linked "o";"17360815";1
Distribution of linked "o";"17350815";1
Distribution of linked "o";"19580515";1
Distribution of linked "o";"19470714";1
Distribution of linked "o";"17380818";1
Distribution of linked "o";"17900831";1
Distribution of linked "o";"19860727";1
Distribution of linked "o";"19630807";1
Distribution of linked "o";"20010805";1
Distribution of linked "o";"17931228";1
Distribution of linked "o";"18700317";1
Distribution of linked "o";"15971013";1
Distribution of linked "o";"16341006";1
Distribution of linked "o";"18830913";1
Distribution of linked "o";"19500529";1
Distribution of linked "o";"18860524";1
Distribution of linked "o";"20140218";1
Distribution of linked "o";"19140928";1
Distribution of linked "o";"19261117";1
Distribution of linked "o";"13790101";1
Distribution of linked "o";"18260513";1
Distribution of linked "o";"18820119";1
Distribution of linked "o";"18971020";1
Distribution of linked "o";"19750330";1
Distribution of linked "o";"19020529";1
Distribution of linked "o";"19240910";1
Distribution of linked "o";"18020821";1
Distribution of linked "o";"18770510";1
Distribution of linked "o";"18900529";1
Distribution of linked "o";"18640310";1
Distribution of linked "o";"19380814";1
Distribution of linked "o";"18520228";1
Distribution of linked "o";"19290915";1
Distribution of linked "o";"19070402";1
Distribution of linked "o";"19470430";1
Distribution of linked "o";"19050830";1
Distribution of linked "o";"19720409";1
Distribution of linked "o";"19720419";1
Distribution of linked "o";"19760508";1
Distribution of linked "o";"18930930";1
Distribution of linked "o";"19651107";1
Distribution of linked "o";"18400409";1
Distribution of linked "o";"19310525";1
Distribution of linked "o";"18551216";1
Distribution of linked "o";"15140920";1
Distribution of linked "o";"15900219";1
Distribution of linked "o";"19181129";1
Distribution of linked "o";"20110615";1
Distribution of linked "o";"19370404";1
Distribution of linked "o";"Q4906811";1
Distribution of linked "o";"19770827";1
Distribution of linked "o";"18491113";1
Distribution of linked "o";"18990607";1
Distribution of linked "o";"19240202";1
Distribution of linked "o";"20071002";1
Distribution of linked "o";"18430327";1
Distribution of linked "o";"16811218";1
Distribution of linked "o";"17660304";1
Distribution of linked "o";"19560627";1
Distribution of linked "o";"18141016";1
Distribution of linked "o";"19130315";1
Distribution of linked "o";"19950426";1
Distribution of linked "o";"18901025";1
Distribution of linked "o";"19741030";1
Distribution of linked "o";"18570521";1
Distribution of linked "o";"19140415";1
Distribution of linked "o";"18811118";1
Distribution of linked "o";"19610422";1
Distribution of linked "o";"19590703";1
Distribution of linked "o";"16280422";1
Distribution of linked "o";"16961213";1
Distribution of linked "o";"19330710";1
Distribution of linked "o";"19031129";1
Distribution of linked "o";"20140211";1
Distribution of linked "o";"19440830";1
Distribution of linked "o";"19120502";1
Distribution of linked "o";"19760618";1
Distribution of linked "o";"18960701";1
Distribution of linked "o";"19640819";1
Distribution of linked "o";"18570422";1
Distribution of linked "o";"19370123";1
Distribution of linked "o";"19530201";1
Distribution of linked "o";"17871011";1
Distribution of linked "o";"18670414";1
Distribution of linked "o";"19940127";1
Distribution of linked "o";"19571008";1
Distribution of linked "o";"18790622";1
Distribution of linked "o";"17851213";1
Distribution of linked "o";"17850913";1
Distribution of linked "o";"18380529";1
Distribution of linked "o";"18590529";1
Distribution of linked "o";"15320712";1
Distribution of linked "o";"15651102";1
Distribution of linked "o";"19570722";1
Distribution of linked "o";"17780410";1
Distribution of linked "o";"18470523";1
Distribution of linked "o";"19030111";1
Distribution of linked "o";"12180807";1
Distribution of linked "o";"11780101";1
Distribution of linked "o";"Q182973";1
Distribution of linked "o";"19060504";1
Distribution of linked "o";"19870421";1
Distribution of linked "o";"15530208";1
Distribution of linked "o";"19800319";1
Distribution of linked "o";"19360602";1
Distribution of linked "o";"14750224";1
Distribution of linked "o";"19220110";1
Distribution of linked "o";"19870707";1
Distribution of linked "o";"19100829";1
Distribution of linked "o";"19831026";1
Distribution of linked "o";"18570109";1
Distribution of linked "o";"19400924";1
Distribution of linked "o";"17331119";1
Distribution of linked "o";"18140319";1
Distribution of linked "o";"18120501";1
Distribution of linked "o";"18110501";1
Distribution of linked "o";"18840403";1
Distribution of linked "o";"17921019";1
Distribution of linked "o";"18480918";1
Distribution of linked "o";"18990913";1
Distribution of linked "o";"17980209";1
